Time,Acc_X,Acc_Y,Acc_Z
0.2336568832397461,0.0224609375,0.12548828125,1.00341796875
0.23486089706420898,-0.19140625,0.12060546875,0.99755859375
0.23606491088867188,-0.01806640625,0.07373046875,0.98486328125
0.23728585243225098,0.0810546875,0.01708984375,0.98193359375
0.23848986625671387,0.06884765625,-0.07666015625,0.982421875
0.23969602584838867,-0.017578125,0.05517578125,0.98046875
0.24089980125427246,-0.1025390625,-0.0146484375,0.97509765625
0.24210381507873535,0.0556640625,-0.0107421875,0.87841796875
0.24331188201904297,-0.03125,0.03466796875,1.01806640625
0.24451494216918945,-0.12548828125,0.091796875,1.0068359375
0.24585580825805664,-0.06640625,0.11767578125,0.97607421875
0.24721384048461914,-0.06591796875,0.1025390625,0.986328125
0.24856781959533691,-0.16259765625,0.06591796875,1.001953125
0.24992084503173828,-0.025390625,-0.01513671875,0.9853515625
0.25127387046813965,-0.00927734375,-0.05712890625,0.97607421875
0.25262880325317383,-0.03857421875,-0.07275390625,0.98095703125
0.2539808750152588,-0.13623046875,0.0810546875,0.99658203125
0.25533390045166016,-0.06201171875,0.1171875,0.984375
0.25669002532958984,0.00146484375,0.0361328125,0.97119140625
0.2580418586730957,-0.06103515625,0.05810546875,0.95849609375
0.25939393043518066,0.1083984375,0.06103515625,0.99951171875
0.26074695587158203,-0.0498046875,0.10009765625,1.00830078125
0.26212382316589355,-0.19384765625,0.06884765625,1.11376953125
0.2634749412536621,0.05322265625,0.00244140625,0.966796875
0.2648279666900635,0.02294921875,-0.00927734375,0.9736328125
0.26617980003356934,-0.025390625,0.0234375,0.8779296875
0.2675349712371826,-0.017578125,0.115234375,0.98388671875
0.26888585090637207,-0.02587890625,0.08642578125,0.97412109375
0.27023887634277344,-0.13427734375,0.09228515625,1.01318359375
0.2715919017791748,-0.08984375,0.0068359375,0.9638671875
